0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
5.243129776495261,5.532672778263695,5.66218086943054,7.375716155904285,5.149928459211799,-0.24978604022402473,-1.138405324755071,1.7012425885234066,-1.1309464984481736,2.2704884534804446,2.7255803974930006,0.30436784183928334,0.27582493841022293,1.2051328402085733,1.2426125320885242,2.2887484934379554,1.6211215624924897,-0.1772302208472079,5.876874288550723,3.8656389492216365,4.098834465473164,4.152904748171501,4.639957566760835,5.0163541979509265,5.850116461777098,5.022540333247194,7.016026914103332,2.1010459804397352,2.1614768108873137,2.598770376188446,0.0013395759767303463,3.4446457539899296,7.846615494294009,1.5051162533553517,5.92183015913496,6.680973684404081,5.859232600876982,3.7213285164303693,5.694407570701679,3.814614026698604,3.1774981351578653,3.237157577202319,3.07402749712335,1.1924755012648678,1.1557786516019133,1.7102727050728332,1.9314231606363559,2.459640512945234,2.6146182171390846,3.568165863026067,4.658627793600368,2.053064207533483,2.398556664172066,-1.3155813525762499,-1.9931681717846963,2.002679091173966,0.6957380269222984,3.2120291322807906,7.9457388198284,3.3637594013032626,5.745382914974653
5.532672778263695,6.459760224397012,5.333490972648373,8.823389112055654,5.756387378889527,-0.09829019235666904,-1.737575336793426,1.3156884054811326,-0.670960973212327,1.7004585328289146,3.501276691637876,0.039431161412574196,0.4843037254063337,0.8011074369732761,1.7591314287292221,1.8937396181877972,1.9285228615686094,-0.21026246671113485,5.930391407529452,4.142616055541611,4.9735776009190475,4.01464266403437,5.850595310674939,4.804247869939655,7.149196809003213,4.548917810867638,8.023268920258248,2.1389295529020744,2.8531615476803296,2.2335325369726142,0.747168360825282,2.95963000112073,9.757526136033224,1.7956460695275984,6.102797920069287,7.613003557512788,6.223256788654439,3.4316293223688823,6.384913919495483,4.301525485527171,3.1031985543237037,3.3322379989616864,3.0994653637205887,0.985490086415821,1.5511893251761082,1.4141644682017214,2.3461053157703504,2.0781752168281544,3.086735254781541,3.228264220889155,5.036019454785455,1.9206703174315904,2.623113864498894,-1.1101270640588872,-1.9829071667057248,2.0786909191048446,0.6529563041414408,3.04745066912752,8.833848716451824,2.9631151775397133,5.809217672292386
5.66218086943054,5.333490972648373,7.97945289352948,7.003926930040123,5.187419562299204,-0.7888408027907663,-0.18844131388768381,2.8458612658774722,-1.7163245585095845,4.092583775002001,4.161580177789453,1.1063331123288578,0.621013453042482,2.487505152215019,1.8102475591511664,3.981639585514513,2.802345330021934,0.1048918066837232,7.566289801731498,3.8910690869964046,3.8170215943579007,4.727211373577392,4.2694751525014585,6.24943591648146,6.089655981909512,7.089899479394722,7.738550042456231,2.2108336039022594,1.6874350925033614,3.548831083665259,-1.1509238494077376,4.992565713986158,9.524740240457756,1.2992586404256878,6.918589697307828,6.698763939078526,6.534116930481167,5.7872790113104875,8.179282785152397,3.634745578531141,4.97157526650639,4.953552857450423,4.8574432358199635,2.317171678526033,1.6770636458695414,3.073881817050611,2.8159150055628968,4.139647751891732,3.672192449648251,5.742330090634034,6.546696380213348,3.455946642090816,3.8285138032008708,-2.7881199054867363,-3.19897908810469,3.326286431745379,1.63055586305236,4.9837477169004645,9.912587430300238,5.231526222690131,8.313688990640872
7.375716155904285,8.823389112055654,7.003926930040123,14.83473209903726,7.649388919471,-0.2636263280595218,-1.4565109384689223,2.2875903414834697,-4.9231383694215936,3.3897153648380383,3.094337249557665,0.7761040021032805,0.2380307463130517,2.2947514627079206,1.2073656876312293,4.332911222838371,1.7917071612019324,-0.050298555063702996,10.39834352228143,5.0287220420915,6.06303017072281,5.120082820600068,7.332208233968638,6.6707028300955535,10.748986193624706,6.41428472416526,14.35941593069567,2.534998470010091,2.6544449011301294,3.0908165923461177,-2.433173744861206,4.8684753284768965,14.992724849683322,1.9637374503776683,8.501322120712482,11.358341130809958,8.817299718614112,6.1833677051506,12.144544577893505,5.0902002347855815,6.612017354745972,6.430786421655974,6.355954258505994,2.6818357155411996,2.415838908028104,3.6405161388669254,3.3770736719057597,4.958409875828444,4.417283424592088,7.044100021220892,7.889682963657321,4.435080837406052,4.535938565375607,-3.436414709895459,-4.110975862330078,4.202517500151103,1.5759937404919393,6.482085212075213,18.6071782755438,6.273825181871786,12.689144801529876
5.149928459211799,5.756387378889527,5.187419562299204,7.649388919471,5.260149724594803,-0.15029310769728405,-1.4227872848192524,1.3379520195394923,-0.8331757588771467,1.7261317402641274,2.766963539832219,0.09236541508467801,0.2939664558445638,0.8447684262902291,1.3155041481130618,1.8290150403974386,1.483491791118358,-0.22565137479448535,5.564995287672986,3.8839358066939518,4.3652761850217345,3.905884527852822,5.03628524224367,4.620829855630324,6.144152395417598,4.480557932906041,7.117124556617169,2.062259938126897,2.450890770660201,2.2516935243713494,0.43107023626183627,2.956288758093453,8.17873124301588,1.635406621102544,5.721305351477548,6.839899454136121,5.725529326602146,3.2098317880628553,5.572447518614063,3.959578075343827,2.8423666703105983,2.9498649831268096,2.7682781016486024,0.931361325202898,1.1891302862220652,1.3711554996966908,1.876649398460403,2.0297842302905624,2.51543924372787,3.0680764882581766,4.387097236730401,1.761703428495465,2.1995403224977244,-1.0501370295468073,-1.7321971772012044,1.7877280919234444,0.5306893540351045,2.8991111218617247,7.739830167968178,2.868691465895639,5.358195550286473
-0.24978604022402473,-0.09829019235666904,-0.7888408027907663,-0.2636263280595218,-0.15029310769728405,1.1683191760044869,-1.7066788786309866,-0.8080318774697055,2.1919416495397472,-1.5917908206392175,1.1558883194938085,-0.5746770743248553,0.42540552118121006,-1.0381395722276234,0.9796800895763614,-1.0038673713613828,0.42422763239234573,-0.04431512643769134,-1.2416141961284888,-0.24707845040077658,0.23745207470845975,-0.6440960793166381,0.5400897031184931,-0.8116666750355979,0.168007213331314,-1.2820421743407673,-0.9592330601955041,-0.4022013380375279,0.8076664971331151,-0.8987191893510584,1.900390375471866,-1.5360963597465849,-0.4136877555661257,0.024623883132648596,-0.5462877587220011,-0.3139526341586584,-0.012836317259410385,-0.9283995825968839,-0.950437689461835,-0.0856345237849754,-1.2282604838057933,-1.0008401753096539,-1.0983876263017212,-0.6978574217489923,-0.12669586997626625,-1.015848025394849,0.057749064428755936,-1.311891106789088,0.12532994249320303,-1.511186631265607,-0.12442991815333314,-0.890800965649231,-0.6040863696716833,2.7151694197066307,1.5991398629304232,-0.741231199457595,-0.3996894965081674,-1.573957990010373,-1.976204060432006,-1.8009574865456333,-1.5639845362680098
-1.138405324755071,-1.737575336793426,-0.18844131388768381,-1.4565109384689223,-1.4227872848192524,-1.7066788786309866,5.477100505502914,0.9790301709519936,-5.933687955783052,2.27324585289121,-6.016432638317367,1.0528148215385122,-1.5303274308656403,1.7614294184465942,-3.4750861348870514,1.3992612669881919,-2.2513966961761698,-0.06465258629873775,1.6604244401706802,-0.875682869692933,-2.512254638300652,-0.012576759449654468,-3.4800315457938154,-0.25581385950620544,-2.717955578010893,0.9593697151826013,1.0154843006567886,0.07101059608961843,-3.0548478819050064,0.9394011158767731,-5.095869107436661,1.8411054473097535,-3.2462814555886603,-0.7835943581534314,-0.590429468381194,-1.2664577366867231,-1.5064557942122356,0.5593477019107891,0.8057332203353663,-1.3756953697466994,1.8040417138671987,1.4162267253321275,1.5795337873743274,0.9978523781961017,-0.7943500568894898,1.5419959219552963,-1.3440251118453568,2.0901200262062645,-1.4881554873008958,2.1853770777794757,-0.9224221245799175,1.1896982467413344,0.22126233417273153,-3.2921035288808813,-0.03562645887966685,0.6823339829709714,0.19924322591055094,2.397654240123688,4.481928586383472,2.7874853091573284,4.036165170421654
1.7012425885234066,1.3156884054811326,2.8458612658774722,2.2875903414834697,1.3379520195394923,-0.8080318774697055,0.9790301709519936,3.144934757538052,-3.4617951701671843,4.3024144997098475,0.2189373462694729,1.451179765399539,-0.2515410294581863,2.833553175568655,-0.4147899153701041,4.097258669112067,0.40243586374156054,0.17024388935730678,3.0309011454791155,1.3491536855873698,0.41106473055320025,2.2607629742981183,0.36980232603506935,3.201748342537314,1.9266806988344078,3.340382799089591,3.3182820881783295,1.3514161757878922,-0.7864695441230549,2.94259437354311,-3.473150098600642,3.7121919982844993,4.440966128814966,0.19463877813653876,2.135548500625613,2.0380565240368593,2.1174649810912682,4.2583887327162895,3.747609499070677,0.8740574603241159,3.14836322944542,2.316860468089359,2.8030970745850072,1.9685204032806545,0.35630183751243716,2.7798041332046046,0.6173050345716241,3.720294257017928,0.8879743039962089,4.9208603965750655,2.0838124887518443,2.471216729444839,1.5844775785622256,-2.207815917742619,-1.5113095892831752,1.728887841763258,0.9594329714818381,3.8122585484972036,6.007244418398771,4.513484837968816,5.027466138441938
-1.1309464984481736,-0.670960973212327,-1.7163245585095845,-4.9231383694215936,-0.8331757588771467,2.1919416495397472,-5.933687955783052,-3.4617951701671843,24.285506105433846,-5.735026969429547,15.853006956568082,-1.8487628087786043,5.910318255334232,-3.82277957521436,11.738933375592808,-4.517632722859421,10.795118218088659,1.0361512261459889,-7.14842052387921,-1.0905494246739196,3.589759404490399,-2.751141917494314,4.741143210971062,-3.0696781592526476,0.15571163740615768,-3.395397427756454,-9.947256152328464,-2.321589480502965,6.930897623068539,-3.7335026932569773,20.174724967408732,-5.616061030532563,-1.3210353733692597,0.6177358092627825,-2.454218042638973,-3.6172421908701016,-0.18941268502621983,-4.1443302960507475,-6.504994602074789,0.4638513536893824,-4.026787960562432,-1.909507827142556,-2.8057308326669426,-1.7957631280078343,4.144186466628067,-3.4349440442050296,5.3473589655118765,-5.051195312333984,5.599872520889244,-5.99286500703013,2.1356974824516146,-2.2520721471429037,1.562091956762998,7.575597735465428,5.589701633640231,0.0028804501745199836,1.1670742646289676,-5.9190567361890585,-20.589543754374287,-6.775594033024197,-13.349502338099525
2.2704884534804446,1.7004585328289146,4.092583775002001,3.3897153648380383,1.7261317402641274,-1.5917908206392175,2.27324585289121,4.3024144997098475,-5.735026969429547,6.817408461073768,-0.3740434448608875,2.1334968521325455,-0.612908057948402,4.275628673685682,-1.1040408027287039,5.829896343510164,0.3108483242742173,0.14802390680333402,5.738305591134536,1.6199825924407296,0.2644856443759186,3.100414203461105,0.08064716797772567,4.4070430552420286,2.5361823100166854,5.201744028840128,5.339760946857274,1.7444462206235303,-1.473421063395985,4.059128578438032,-5.312897336591444,5.706054137369067,5.574976917586802,0.11071835119191516,3.2320545659997473,2.944298860996081,2.8397376766043676,5.93786082960204,5.249433028994749,0.9219579230944965,5.237587508615536,4.040120958577858,4.6860891945434355,2.9479024310102813,0.6174316819578187,4.282810648830386,0.8633558722424098,5.69838340905231,1.131366611947493,7.3134252203545795,3.0823864901410536,3.9145262872470727,2.6052420102932663,-4.488909189675921,-3.2040616744730066,2.881687955602676,1.3582951258624387,5.669460356434507,9.923482173514024,6.983383640954011,7.7820294286195395
